"","x"
"lambda.type","gamma"
"lambda.shape","35.065044804394"
"lambda.rate","6093.93972276604"
"sigma0.type","gamma"
"sigma0.shape","50.4017613204474"
"sigma0.rate","10.9184709606475"
"sigma1.type","normal"
"sigma1.mean","0.0858883163999138"
"sigma1.sd","0.3057157752018"
"xi.type","normal"
"xi.mean","-0.0629582183845305"
"xi.sd","0.230152222133722"
