"","x"
"lambda.type","gamma"
"lambda.shape","35.0650931480798"
"lambda.rate","6093.95356533259"
"sigma.type","gamma"
"sigma.shape","2.52343104551848"
"sigma.rate","0.0203463747372139"
"xi.type","normal"
"xi.mean","-0.0568203494131682"
"xi.sd","0.227108646443026"
