"","x"
"lambda.type","gamma"
"lambda.shape","35.0630480999565"
"lambda.rate","6093.23437550289"
"sigma0.type","gamma"
"sigma0.shape","44.4178232154871"
"sigma0.rate","9.65335592493186"
"sigma1.type","normal"
"sigma1.mean","0.165709845089329"
"sigma1.sd","0.508801736349288"
"xi0.type","normal"
"xi0.mean","-0.0603215460143972"
"xi0.sd","0.280087500714117"
"xi1.type","normal"
"xi1.mean","-0.0596803174443186"
"xi1.sd","0.461195670570768"
