"","x"
"mu0.type","gamma"
"mu0.shape","2.46671406583007"
"mu0.rate","0.00150689204707441"
"mu1.type","normal"
"mu1.mean","26.612392334838"
"mu1.sd","73.7045400053407"
"sigma.type","gamma"
"sigma.shape","1.75547733793475"
"sigma.rate","0.0123202314515605"
"xi0.type","normal"
"xi0.mean","-0.20233787100844"
"xi0.sd","0.408551308996243"
"xi1.type","normal"
"xi1.mean","0.193401701465791"
"xi1.sd","0.673400446329322"
