"","x"
"mu.type","gamma"
"mu.shape","2.53671839207461"
"mu.rate","0.00154263389341366"
"sigma.type","gamma"
"sigma.shape","1.38521289193004"
"sigma.rate","0.00919044745053004"
"xi.type","normal"
"xi.mean","-0.128246285216678"
"xi.sd","0.308287957545389"
