"","x"
"mu0.type","gamma"
"mu0.shape","2.46145104497516"
"mu0.rate","0.00151110461572507"
"mu1.type","normal"
"mu1.mean","34.8964312345896"
"mu1.sd","120.758164131867"
"sigma.type","gamma"
"sigma.shape","1.43675723808626"
"sigma.rate","0.00968374375006549"
"xi.type","normal"
"xi.mean","-0.126855027870505"
"xi.sd","0.31733925051033"
