"","x"
"mu.type","gamma"
"mu.shape","2.5254669073571"
"mu.rate","0.00153148261182412"
"sigma0.type","gamma"
"sigma0.shape","32.0016487035684"
"sigma0.rate","6.70652089291424"
"sigma1.type","normal"
"sigma1.mean","-0.153992525549567"
"sigma1.sd","0.63342780820102"
"xi0.type","normal"
"xi0.mean","-0.221359801278724"
"xi0.sd","0.413670105154485"
"xi1.type","normal"
"xi1.mean","0.235694809190964"
"xi1.sd","0.637192717589162"
