"year","counts","time_length","excesses"
1957,0,333,NA
1958,6,357,813.353355707471,1024.51544079929,991.070248601277,958.404228297867,814.665107790578,936.073799475305
1959,2,365,824.983346640812,1044.82549001285
1960,6,298,860.60819789468,1067.70013356252,1037.32303763461,944.318817262764,883.596677420173,1496.85321462596
1961,6,365,978.091821603741,917.060568039238,796.072658834265,891.975932474051,849.5184213528,948.991331128094
1962,3,365,1071.22345157979,807.009667706848,1054.48850881555
1963,5,361,925.757243844637,844.24822889268,937.151231689206,905.38443450967,1329.33388875393
1964,1,147,923.495429919106
1965,0,164,NA
1966,1,267,1118.51562418153
1967,1,45,858.077143231552
1968,0,0,NA
1969,2,135,794.903870715429,826.720868888231
1970,4,347,872.482704430097,803.935310794874,973.188875298125,815.29710824108
1971,4,344,894.84886052789,835.766510552679,826.758302471465,836.433219774989
1972,9,366,1012.3711689024,1390.03388134679,835.056917987909,901.76035131744,865.905783050074,1139.5919926999,846.616174289951,979.855594844302,943.757157522528
1973,5,365,835.860955857192,826.991673320406,842.239078362039,817.358161286643,1059.61081327706
1974,2,351,947.439858917141,1358.97995244971
1975,1,365,872.167051461235
1976,4,366,1102.2040606821,915.541690430022,897.593133340938,819.299418273069
1977,5,365,929.918216037413,906.294399452492,888.723280483632,854.960305691799,980.227329759325
1978,4,365,1299.17246492529,1041.86426371621,1285.15364434812,956.532223109388
1979,3,365,1231.22904072089,820.533021558116,812.892665678111
1980,5,366,893.906011178282,974.659518649481,823.412797992472,916.204060682103,895.84646971598
1981,1,365,823.162427284134
1982,0,365,NA
1983,4,365,837.173035245808,823.028744154215,909.649595072431,1154.9745637048
1984,2,366,874.062621193111,862.217178054066
1985,3,365,1108.01243298734,828.706855252652,874.100376411543
1986,1,365,1010.538382571
1987,2,363,965.440059313334,1274.75024129963
1988,0,360,NA
1989,0,361,NA
1990,3,356,887.608130914525,837.191340678413,1024.94039964955
1991,2,361,1799.42887772973,1247.72384750274
1992,2,366,947.471993961052,1165.47667389073
1993,1,365,996.538838827421
1994,1,286,980.337634307014
1995,2,365,846.906814186106,915.541690430022
1996,5,366,962.837914908178,857.523440173377,890.528344929851,811.782617732527,898.379715797518
1997,4,343,1232.27740029621,930.532562111288,843.293106382722,919.164504767182
1998,3,365,828.158345305564,890.811134172908,806.648454431391
1999,0,299,NA
2000,3,366,833.967987184462,806.536596743034,976.997490589711
2001,1,365,1057.09444507813
2002,2,365,919.439032736398,970.853997946846
2003,4,365,806.006159461617,881.144519219802,800.065700923919,832.918101973309
2004,1,366,836.766396714954
2005,3,365,937.152617771187,960.604653815444,893.424660659291
2006,3,365,855.108474962929,923.070719744497,1096.57613778944
2007,2,334,855.36854112011,1140.54123417361
2008,0,268,NA
2009,3,365,800.983802897228,886.65666704688,887.187977643436
2010,4,365,825.745751112125,797.464126839284,827.832667959393,883.890384396031
2011,1,365,960.380974107448
2012,3,366,957.399110299989,1329.6091023155,1208.02383939774
2013,2,365,905.227786015741,830.850804151933
2014,2,365,897.298847952549,880.987567012661
2015,1,365,821.685639329303
2016,3,366,831.492756929394,989.912969088628,847.161400707197
2017,2,365,896.762860727729,969.389300787042
2018,7,365,940.493555378122,899.997946846127,1134.41462301814,797.709820919357,794.770503022699,810.770503022699,803.770503022699
