"year","counts","time_length","excesses","excesses","excesses"
1919,3,333,1433.7794959444,1343.67757105692,1378.48345761453
1920,0,5,NA
1921,4,364,1285.81043523702,1341.1389300787,1306.5269761606,1347.82833352344
1922,3,365,1539.70742557317,1295.8838827421,1336.72978213756
1923,0,90,NA
1924,0,124,NA
1925,0,59,NA
1926,0,0,NA
1927,0,0,NA
1928,3,72,1308.03206108603,1551.67142317893,1277.56753080172
1929,1,69,1272.62913449416
1930,0,0,NA
1931,0,0,NA
1932,0,0,NA
1933,0,0,NA
1934,0,0,NA
1935,0,0,NA
1936,1,244,1730.34356825953
1937,2,357,1296.8697387932,1355.8073457283
1938,1,307,1282.63270058516
1939,2,365,1515.97376525607,1265.39918925584
1940,0,23,NA
1941,0,0,NA
1942,0,0,NA
1943,0,0,NA
1944,0,0,NA
1945,0,0,NA
1946,0,0,NA
1947,1,245,1561.36124101745
1948,2,366,1447.63545112353,1270.96817611498
1949,2,365,1325.37629747918,1365.56025365663
1950,0,81,NA
1951,0,0,NA
1952,3,233,1264.41393863351,1293.95311965325,1353.48750998061
1953,2,365,1679.72065700924,1491.70696931676
1954,1,329,1314.35655063831
1955,3,365,1296.67822516254,1387.7760921638,1331.71084749629
1956,4,366,1563.89757043458,1316.47564731379,1486.72156952207,1372.45648454431
1957,1,365,1323.03410401517
1958,3,356,1281.51214667514,1368.57237252207,1281.21101859245
1959,1,365,1361.93007870423
1960,3,366,1356.72017077303,1344.42428848718,1507.6939360291
1961,4,358,1513.49865828301,1269.83651615913,1340.76351513256,1723.83802897228
1962,3,365,2208.02783164138,1668.18238850234,1363.94684612752
1963,2,320,1342.65473520333,1271.58054736654
1964,2,161,1631.81605631147,1353.09015250518
1965,1,365,1405.82534321788
1966,3,365,1408.75088399681,1308.37903501768,1276.64092620052
1967,5,357,1496.34293050227,1428.40577982359,1490.62352819817,1283.66755694233,1476.23091955211
1968,2,366,1346.28550245238,1374.27409604198
1969,3,365,1276.4192996464,1325.49161628835,1514.97251055093
1970,3,365,1361.57773468689,1349.43515455686,1285.41758868484
1971,2,365,1347.37310368427,1313.15455686096
1972,3,366,1300.86837002395,1317.59473023839,1521.64617314931
1973,3,365,1305.53575909661,1356.14634424547,1547.5524124558
1974,0,181,NA
1975,0,277,NA
1976,2,362,1287.43148433766,1360.22455011827
1977,3,365,1322.83894051164,1713.67560071467,1326.93041992307
1978,2,350,1318.5261767384,1359.22892568331
1979,3,318,1331.46239004851,1491.66268661518,1288.85713450708
1980,2,349,1354.97929716249,1758.38428196647
1981,2,365,1390.35838941485,1532.57488308429
1982,1,365,1267.72020075282
1983,4,365,1348.43834835177,1297.62826508498,1331.39979468461,1386.14953804038
1984,2,366,1723.93897570435,1324.04836318011
1985,2,365,1789.16664765598,1352.41884338999
1986,2,365,1291.00171096156,1441.82582411315
1987,3,365,1440.53165278887,1306.4702863009,1323.79696589483
1988,2,366,1310.61948214897,1282.02361126953
1989,3,365,1336.48317554466,1521.04779285959,1314.49606478841
1990,2,365,1326.70571461161,1295.21580928482
1991,2,365,1637.21329987453,1398.49652104483
1992,3,366,1947.38770388959,1485.57305805863,1679.14223793772
1993,4,365,1371.84338998517,1288.84601345956,1278.49916982556,1418.34290200304
1994,3,359,1333.1945046037,1783.91413503601,1298.73765256074
1995,3,365,1286.80301129235,1357.75521843276,1390.81840994639
1996,4,366,1716.72339454774,1368.78612980495,1483.29554009353,1342.73229154785
1997,3,361,1298.72230029843,1317.77556823501,1493.74556937565
1998,4,365,1820.48557089084,1813.77597809969,1383.98140755104,1291.70925059884
1999,2,365,1301.28071176001,1289.78350633056
2000,3,341,1541.56541576366,1301.45276966304,1334.34552983358
2001,2,365,1299.21355766522,1326.50564617315
2002,1,365,1293.73594159918
2003,5,365,1408.58583323828,1561.88194365233,1322.73502908635,1307.3627238508,1320.00661571803
2004,1,366,1268.83757271587
2005,2,365,1394.19869966921,1361.14782707882
2006,5,365,1450.19425116916,1386.55343903274,1270.17235086118,1512.06535873161,1404.59917873845
2007,3,365,1374.19162769476,1367.04494125699,1291.30831527318
2008,4,366,1302.33500627353,1566.53906695563,1357.74769020189,1319.37310368427
2009,4,365,1282.97228242272,1397.44895631345,1536.19926998973,1323.06376183415
2010,0,365,NA
2011,2,365,1657.32884681191,1535.606364777
2012,2,366,1415.19345272043,1857.03285046196
2013,2,365,1428.7479183301,1286.25390669556
2014,4,365,1313.33603285046,1300.74997148397,1308.68940344474,1401.69350975248
2015,1,365,1515.98802326908
2016,4,366,1993.44005931333,1412.98471541006,1278.07801984715,1359.35542374815
2017,2,365,1344.40082126155,1401.48979126269
2018,3,365,1301.59176457169,1603.54077791719,1483.54077791719
