"","x"
"mu0.type","gamma"
"mu0.shape","2.45632186016196"
"mu0.rate","0.00150016696220523"
"mu1.type","normal"
"mu1.mean","23.101422004904"
"mu1.sd","62.6705959463081"
"sigma.type","gamma"
"sigma.shape","1.82819138147662"
"sigma.rate","0.0129434991418173"
"xi0.type","normal"
"xi0.mean","-0.213212649229103"
"xi0.sd","0.438919323013576"
"xi1.type","normal"
"xi1.mean","0.179361775182816"
"xi1.sd","0.64628605781107"
