"","x"
"mu.type","gamma"
"mu.shape","2.53671838625372"
"mu.rate","0.00154263388881786"
"sigma.type","gamma"
"sigma.shape","1.3852130593006"
"sigma.rate","0.00919044908250165"
"xi.type","normal"
"xi.mean","-0.128246266765405"
"xi.sd","0.308287926844644"
