"","x"
"mu.type","gamma"
"mu.shape","2.52227926862799"
"mu.rate","0.00153038580925921"
"sigma0.type","gamma"
"sigma0.shape","30.4053769293025"
"sigma0.rate","6.32863987049473"
"sigma1.type","normal"
"sigma1.mean","-0.130573851854928"
"sigma1.sd","0.467818808776701"
"xi.type","normal"
"xi.mean","-0.115528339303309"
"xi.sd","0.315697947557136"
