"","x"
"mu.type","gamma"
"mu.shape","2.52522318426401"
"mu.rate","0.00153117059675934"
"sigma0.type","gamma"
"sigma0.shape","28.6329016341932"
"sigma0.rate","5.98779671233416"
"sigma1.type","normal"
"sigma1.mean","-0.158433195166886"
"sigma1.sd","0.648540052893745"
"xi0.type","normal"
"xi0.mean","-0.25000666079445"
"xi0.sd","0.458798323188408"
"xi1.type","normal"
"xi1.mean","0.247316551269322"
"xi1.sd","0.628866683662137"
