"","x"
"mu0.type","gamma"
"mu0.shape","2.60554068608215"
"mu0.rate","0.00155619769861459"
"mu1.type","normal"
"mu1.mean","-50.9520882899435"
"mu1.sd","65.3716520261441"
"sigma.type","gamma"
"sigma.shape","1.36438470815041"
"sigma.rate","0.00911656151637585"
"xi.type","normal"
"xi.mean","-0.12897097109492"
"xi.sd","0.317385334686226"
