"","x"
"mu.type","gamma"
"mu.shape","2.53117711782643"
"mu.rate","0.00153725119619865"
"sigma0.type","gamma"
"sigma0.shape","34.6897273996286"
"sigma0.rate","7.31741413026362"
"sigma1.type","normal"
"sigma1.mean","0.011371188220133"
"sigma1.sd","0.452821018815956"
"xi.type","normal"
"xi.mean","-0.131707684334255"
"xi.sd","0.319144848064589"
