"","x"
"mu0.type","gamma"
"mu0.shape","2.64842921696246"
"mu0.rate","0.00159238496375347"
"mu1.type","normal"
"mu1.mean","-31.7091354342929"
"mu1.sd","130.724171655252"
"sigma0.type","gamma"
"sigma0.shape","34.8780835652871"
"sigma0.rate","7.33646777497902"
"sigma1.type","normal"
"sigma1.mean","-0.0252523227579301"
"sigma1.sd","0.507963713478587"
"xi.type","normal"
"xi.mean","-0.130800397571493"
"xi.sd","0.31715456686869"
