"","x"
"mu.type","gamma"
"mu.shape","2.52545231984677"
"mu.rate","0.00153314839142176"
"sigma0.type","gamma"
"sigma0.shape","41.3108612007595"
"sigma0.rate","8.80160201613548"
"sigma1.type","normal"
"sigma1.mean","0.0720487196075998"
"sigma1.sd","0.713414695651879"
"xi0.type","normal"
"xi0.mean","-0.0550512540066977"
"xi0.sd","0.558066144654218"
"xi1.type","normal"
"xi1.mean","-0.14485430661622"
"xi1.sd","0.697106401266445"
