"","x"
"mu.type","gamma"
"mu.shape","2.5367183616129"
"mu.rate","0.0015426338660948"
"sigma.type","gamma"
"sigma.shape","1.38521298880427"
"sigma.rate","0.0091904487459394"
"xi.type","normal"
"xi.mean","-0.128246287697851"
"xi.sd","0.308287936561121"
