"","x"
"mu.type","gamma"
"mu.shape","2.52979959787328"
"mu.rate","0.00153634020454201"
"sigma.type","gamma"
"sigma.shape","1.43135039858794"
"sigma.rate","0.00959188135596164"
"xi0.type","normal"
"xi0.mean","-0.0673308129355228"
"xi0.sd","0.452654281731499"
"xi1.type","normal"
"xi1.mean","-0.122571370495433"
"xi1.sd","0.49481550189127"
