"","x"
"lambda.type","gamma"
"lambda.shape","34.9852790295879"
"lambda.rate","6079.80367210969"
"sigma0.type","gamma"
"sigma0.shape","39.8503476063363"
"sigma0.rate","8.69488827029134"
"sigma1.type","normal"
"sigma1.mean","0.151668453454048"
"sigma1.sd","0.73612181119388"
"xi0.type","normal"
"xi0.mean","-0.0195169058569884"
"xi0.sd","0.444176944665066"
"xi1.type","normal"
"xi1.mean","-0.111570400961164"
"xi1.sd","0.658499469200479"
