"","x"
"lambda.type","gamma"
"lambda.shape","35.065051987781"
"lambda.rate","6093.95259731734"
"sigma.type","gamma"
"sigma.shape","2.43377245458879"
"sigma.rate","0.0193654994078461"
"xi0.type","normal"
"xi0.mean","-0.106258784882245"
"xi0.sd","0.238794788509499"
"xi1.type","normal"
"xi1.mean","0.0536236836596493"
"xi1.sd","0.247341448174651"
