"","x"
"lambda0.type","gamma"
"lambda0.shape","11.4304131711429"
"lambda0.rate","2323.10952847077"
"lambda1.type","normal"
"lambda1.mean","0.00142645892924906"
"lambda1.sd","0.00224235030462845"
"sigma0.type","gamma"
"sigma0.shape","48.8984366293718"
"sigma0.rate","10.6224773411128"
"sigma1.type","normal"
"sigma1.mean","0.0912939499078909"
"sigma1.sd","0.288862627798318"
"xi.type","normal"
"xi.mean","-0.0625045339554102"
"xi.sd","0.230161960509457"
