"","x"
"lambda0.type","gamma"
"lambda0.shape","11.4288770536447"
"lambda0.rate","2322.87172756987"
"lambda1.type","normal"
"lambda1.mean","0.00142670082749418"
"lambda1.sd","0.00224123661351055"
"sigma.type","gamma"
"sigma.shape","2.4332436468969"
"sigma.rate","0.0193620207983775"
"xi0.type","normal"
"xi0.mean","-0.106155800131025"
"xi0.sd","0.238825009666783"
"xi1.type","normal"
"xi1.mean","0.053516415664737"
"xi1.sd","0.247360928716649"
