"","x"
"lambda0.type","gamma"
"lambda0.shape","17.2497513923527"
"lambda0.rate","3410.64652897746"
"lambda1.type","normal"
"lambda1.mean","0.00141266132792185"
"lambda1.sd","0.00196831735056514"
"sigma0.type","gamma"
"sigma0.shape","49.805126745337"
"sigma0.rate","10.7734683227686"
"sigma1.type","normal"
"sigma1.mean","0.0663985963468272"
"sigma1.sd","0.295295927553156"
"xi.type","normal"
"xi.mean","-0.0611228115036843"
"xi.sd","0.227666871180681"
