"","x"
"lambda.type","gamma"
"lambda.shape","35.0640153108027"
"lambda.rate","6091.86737400951"
"sigma0.type","gamma"
"sigma0.shape","47.6111400816084"
"sigma0.rate","10.3315439897416"
"sigma1.type","normal"
"sigma1.mean","0.126914791837435"
"sigma1.sd","0.460258591449915"
"xi0.type","normal"
"xi0.mean","-0.0456509382453317"
"xi0.sd","0.262438795646794"
"xi1.type","normal"
"xi1.mean","-0.0675334782588859"
"xi1.sd","0.380783437175423"
