"","x"
"lambda.type","gamma"
"lambda.shape","35.0650913842454"
"lambda.rate","6093.95328015875"
"sigma.type","gamma"
"sigma.shape","2.52343077276274"
"sigma.rate","0.0203463722996466"
"xi.type","normal"
"xi.mean","-0.0568203461258742"
"xi.sd","0.227108650716132"
