"","x"
"lambda0.type","gamma"
"lambda0.shape","17.2286391395828"
"lambda0.rate","3405.24558171999"
"lambda1.type","normal"
"lambda1.mean","0.00140880391709532"
"lambda1.sd","0.00197148865087177"
"sigma.type","gamma"
"sigma.shape","2.52343795392339"
"sigma.rate","0.0203464179157708"
"xi.type","normal"
"xi.mean","-0.0568213027056148"
"xi.sd","0.227108705221856"
