"","x"
"mu.type","gamma"
"mu.shape","2.53278377251244"
"mu.rate","0.00153958641134608"
"sigma0.type","gamma"
"sigma0.shape","37.2496919794132"
"sigma0.rate","7.86249778511607"
"sigma1.type","normal"
"sigma1.mean","-0.0291174734896258"
"sigma1.sd","0.512554275779148"
"xi0.type","normal"
"xi0.mean","-0.137331696465488"
"xi0.sd","0.294200111436557"
"xi1.type","normal"
"xi1.mean","0.0341626943597585"
"xi1.sd","0.496898678125243"
