"","x"
"mu.type","gamma"
"mu.shape","2.53671839933415"
"mu.rate","0.00154263389501519"
"sigma.type","gamma"
"sigma.shape","1.3852129712331"
"sigma.rate","0.00919044801593529"
"xi.type","normal"
"xi.mean","-0.128246283748967"
"xi.sd","0.308287971274565"
