"","x"
"mu0.type","gamma"
"mu0.shape","2.47583759180216"
"mu0.rate","0.00152403977965869"
"mu1.type","normal"
"mu1.mean","43.1304736496162"
"mu1.sd","69.389467723148"
"sigma0.type","gamma"
"sigma0.shape","31.9417362176059"
"sigma0.rate","6.71530869530376"
"sigma1.type","normal"
"sigma1.mean","-0.051209913439091"
"sigma1.sd","0.469684038341886"
"xi.type","normal"
"xi.mean","-0.125199142403336"
"xi.sd","0.312470081909729"
