"","x"
"mu0.type","gamma"
"mu0.shape","2.50281183501929"
"mu0.rate","0.00153751436307569"
"mu1.type","normal"
"mu1.mean","38.090732605615"
"mu1.sd","68.2588497813146"
"sigma.type","gamma"
"sigma.shape","1.74315803535137"
"sigma.rate","0.0120726777626887"
"xi0.type","normal"
"xi0.mean","-0.121546583554138"
"xi0.sd","0.274292888228666"
"xi1.type","normal"
"xi1.mean","0.00477295628273021"
"xi1.sd","0.483351857649864"
