"","x"
"mu.type","gamma"
"mu.shape","2.52419670451374"
"mu.rate","0.00153212524891718"
"sigma0.type","gamma"
"sigma0.shape","33.4104512008225"
"sigma0.rate","6.9658309047566"
"sigma1.type","normal"
"sigma1.mean","-0.120484839768217"
"sigma1.sd","0.45534529545294"
"xi.type","normal"
"xi.mean","-0.124863320762333"
"xi.sd","0.315283914231645"
